sel_phenotype,biomolecular,co_phenotype,institution,# of shared individuals,# of shared significant biomolecules (adjusted),co_phecode,shared_biomolecules,p_value
Alzheimer's disease,14-3-3 protein epsilon,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Tight junction protein ZO-1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Deoxycytidine kinase,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Carboxypeptidase E,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Killer cell immunoglobulin-like receptor 2DL5A,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Trem-like transcript 1 protein,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Moesin,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Tubulin-specific chaperone A,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cardiotrophin-1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,ADP-ribosylation factor-like protein 1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,TOMM20-like protein 1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,DNA-directed RNA polymerases I and III subunit RPAC1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Small nuclear ribonucleoprotein F,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Protein S100-A13,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Beta-soluble NSF attachment protein,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Casein kinase I isoform delta,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Epididymal-specific lipocalin-10,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Estrogen sulfotransferase,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,PH and SEC7 domain-containing protein 1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Beta-defensin 119,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Nuclear receptor-binding protein,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Glutathione S-transferase Mu 1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Protein MENT,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Interleukin-22 receptor subunit alpha-1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Low-density lipoprotein receptor-related protein 1B,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Protein CEI,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,C-reactive protein,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Stromal interaction molecule 1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Apolipoprotein B,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cold shock domain-containing protein C2,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,N-palmitoyl-sphingosine (d18:1/16:0),Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Linoleic acid,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Neutrophil collagenase,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Selenoprotein S,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,cholesterol,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total esterified cholesterol,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Concentration of large LDL particles,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Concentration of IDL particles,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total fatty acids,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total lipids in large LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Phospholipids in medium LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Concentration of medium LDL particles,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Phospholipids in large LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Phospholipids in small LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Free cholesterol in small LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Phospholipids in IDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total lipids in IDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total free cholesterol,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total lipids in medium LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesteryl esters in IDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Total lipids in small LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Free cholesterol in IDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Concentration of small LDL particles,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Free cholesterol in medium LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,LDL cholesterol,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesterol in large LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesterol in IDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesteryl esters in large LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Free cholesterol in large LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesteryl esters in medium LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesterol in medium LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesterol in small LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Cholesteryl esters in small LDL,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Stromelysin-1,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Uncharacterized protein C14orf93,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Dermokine,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Ski-like protein,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,Average diameter for LDL particles,Delirium dementia and amnestic and other cognitive disorders,ukb,349,70,290.00,70,0.241143138704114
Alzheimer's disease,14-3-3 protein epsilon,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Killer cell immunoglobulin-like receptor 2DL5A,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Moesin,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cardiotrophin-1,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Nuclear receptor-binding protein,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Interleukin-22 receptor subunit alpha-1,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Apolipoprotein B,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,palmitoyl sphingomyelin (d18:1/16:0),Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,cholesterol,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total cholesterol,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total esterified cholesterol,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Concentration of large LDL particles,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Concentration of IDL particles,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in very small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in very small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in large LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in medium LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Free cholesterol in very small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Concentration of medium LDL particles,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in large LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in small LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Free cholesterol in small LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in IDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in IDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total free cholesterol,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in medium LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in IDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in small LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in very small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Free cholesterol in IDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Concentration of small LDL particles,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Free cholesterol in medium LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,LDL cholesterol,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in large LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in IDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in very small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Concentration of very small VLDL particles,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in large LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Free cholesterol in large LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in medium LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in medium LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Triglycerides in medium LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in small LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in small LDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in small VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in small HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in small HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in small HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesteryl esters in medium HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in medium HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in medium HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Free cholesterol in medium HDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Concentration of medium HDL particles,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Phospholipids in very large VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Cholesterol in chylomicrons and extremely large VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
Alzheimer's disease,Total lipids in very large VLDL,Occlusion and stenosis of precerebral arteries,ukb,38,67,433.10,67,0.242079329884208
